Edad,País / Procedencia,Idioma,Presupuesto,Días de viaje,Tipo de viaje,Problemas respiratorios,Movilidad reducida,Alergias,Comida,Naturaleza,Historia,Fotografía,Altura máxima tolerada,Recomendación médica,Destino
27,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3450,Llevar medicamentos,Laguna Piuray
39,India,Inglés,Alto,9,Aventura,No,No,No,Sí,Sí,Sí,Sí,3700,Usar ropa ligera,Laguna Piuray
23,Bolivia,Español,Económico,3,Mochilero,No,No,No,Sí,Sí,No,Sí,3300,Hidratación adecuada,Laguna Piuray
42,Bélgica,Francés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3550,Control médico,Laguna Piuray
26,Perú,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Centro Histórico de Cusco
34,Estados Unidos,Inglés,Alto,7,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación ligera,Centro Histórico de Cusco
22,Argentina,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Centro Histórico de Cusco
41,Canadá,Inglés,Alto,8,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Descanso previo,Centro Histórico de Cusco
29,Brasil,Portugués,Medio,5,Gastronómico,No,No,Sí,Sí,No,No,Sí,3400,Hidratación constante,Centro Histórico de Cusco
37,Alemania,Alemán,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Usar protector solar,Centro Histórico de Cusco
24,Chile,Español,Económico,4,Cultural,No,No,No,Sí,No,Sí,No,3300,Consumir mate de coca,Centro Histórico de Cusco
33,Francia,Francés,Alto,7,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Aclimatación previa,Centro Histórico de Cusco
28,México,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Descanso moderado,Centro Histórico de Cusco
45,Reino Unido,Inglés,Alto,10,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación recomendada,Centro Histórico de Cusco
21,Colombia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación básica,Centro Histórico de Cusco
39,Japón,Japonés,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Llevar snacks energéticos,Centro Histórico de Cusco
30,España,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Centro Histórico de Cusco
36,China,Chino,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación previa,Centro Histórico de Cusco
25,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Consumir agua,Centro Histórico de Cusco
42,Italia,Italiano,Alto,8,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Descansar antes del tour,Centro Histórico de Cusco
31,Corea del Sur,Coreano,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3450,Hidratación continua,Centro Histórico de Cusco
23,Bolivia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Descansar correctamente,Centro Histórico de Cusco
46,Suiza,Alemán,Alto,10,Cultural,No,No,Sí,Sí,No,Sí,Sí,3500,Preparación ligera,Centro Histórico de Cusco
27,Ecuador,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar comidas pesadas,Centro Histórico de Cusco
35,Países Bajos,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Hidratación y descanso,Centro Histórico de Cusco
24,Venezuela,Español,Económico,4,Aventura,No,No,Sí,Sí,No,No,Sí,3300,Consumir líquidos,Centro Histórico de Cusco
47,Noruega,Inglés,Alto,10,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación obligatoria,Centro Histórico de Cusco
28,Portugal,Portugués,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Centro Histórico de Cusco
32,Israel,Hebreo,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Descanso previo,Centro Histórico de Cusco
26,Uruguay,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación básica,Centro Histórico de Cusco
40,Irlanda,Inglés,Alto,9,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Consumir agua frecuentemente,Centro Histórico de Cusco
29,Sudáfrica,Inglés,Medio,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3450,Usar bloqueador solar,Centro Histórico de Cusco
34,Filipinas,Inglés,Medio,5,Cultural,No,No,Sí,Sí,No,Sí,Sí,3400,Medicamentos básicos,Centro Histórico de Cusco
31,Marruecos,Árabe,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Descanso moderado,Centro Histórico de Cusco
43,Suecia,Inglés,Alto,11,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación y descanso,Centro Histórico de Cusco
27,Indonesia,Indonesio,Medio,6,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación permanente,Centro Histórico de Cusco
38,Dinamarca,Inglés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Preparación ligera,Centro Histórico de Cusco
22,Paraguay,Español,Económico,3,Cultural,No,No,No,Sí,No,No,Sí,3300,Consumir agua,Centro Histórico de Cusco
45,Austria,Alemán,Alto,10,Fotografía,Sí,No,Sí,Sí,No,Sí,Sí,3450,Consulta médica,Centro Histórico de Cusco
30,Costa Rica,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Centro Histórico de Cusco
25,Nueva Zelanda,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Ropa cómoda,Centro Histórico de Cusco
37,Rusia,Ruso,Alto,9,Cultural,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación previa,Centro Histórico de Cusco
28,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,No,No,Sí,3350,Consumir mate de coca,Centro Histórico de Cusco
36,Finlandia,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación continua,Centro Histórico de Cusco
23,Perú,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Descanso adecuado,Centro Histórico de Cusco
48,Hungría,Húngaro,Alto,11,Cultural,Sí,No,No,Sí,No,Sí,Sí,3450,Control médico,Centro Histórico de Cusco
31,Tailandia,Tailandés,Medio,6,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación y descanso,Centro Histórico de Cusco
35,Estados Unidos,Inglés,Alto,10,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Preparación ligera,Centro Histórico de Cusco
24,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Consumir líquidos,Centro Histórico de Cusco
41,Canadá,Inglés,Alto,9,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación previa,Centro Histórico de Cusco
27,España,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Centro Histórico de Cusco
42,Brasil,Portugués,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Ropa adecuada,Centro Histórico de Cusco
29,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Llevar medicamentos,Centro Histórico de Cusco
38,India,Inglés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Usar ropa ligera,Centro Histórico de Cusco
22,Bolivia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación adecuada,Centro Histórico de Cusco
44,Bélgica,Francés,Alto,8,Cultural,No,No,No,Sí,No,Sí,Sí,3450,Control médico,Centro Histórico de Cusco
25,Perú,Español,Medio,4,Naturaleza,No,No,No,Sí,Sí,No,Sí,3600,Hidratación adecuada,Laguna Huaypo
31,Argentina,Español,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Usar bloqueador,Laguna Huaypo
22,Chile,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir líquidos,Laguna Huaypo
40,Estados Unidos,Inglés,Alto,8,Relajación,Sí,No,No,Sí,Sí,Sí,Sí,3400,Descanso previo,Laguna Huaypo
28,Brasil,Portugués,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3600,Hidratación constante,Laguna Huaypo
35,Canadá,Inglés,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Usar protector solar,Laguna Huaypo
26,México,Español,Medio,4,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Evitar alcohol,Laguna Huaypo
29,Francia,Francés,Alto,6,Relajación,No,No,Sí,Sí,Sí,Sí,Sí,3500,Hidratación adecuada,Laguna Huaypo
21,Colombia,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir mate de coca,Laguna Huaypo
47,Japón,Japonés,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3300,Consulta médica,Laguna Huaypo
25,Bolivia,Español,Medio,4,Naturaleza,No,No,No,Sí,Sí,No,Sí,3500,Hidratación adecuada,Laguna Huaypo
38,Italia,Italiano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Usar bloqueador,Laguna Huaypo
33,Alemania,Alemán,Alto,6,Naturaleza,No,No,No,Sí,Sí,No,Sí,3600,Hidratación constante,Laguna Huaypo
20,Perú,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir líquidos,Laguna Huaypo
42,Reino Unido,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Descanso previo,Laguna Huaypo
27,Uruguay,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Evitar alcohol,Laguna Huaypo
36,Australia,Inglés,Alto,7,Naturaleza,No,No,No,Sí,Sí,No,Sí,3600,Hidratación adecuada,Laguna Huaypo
23,Ecuador,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir mate de coca,Laguna Huaypo
44,Corea del Sur,Coreano,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Usar protector solar,Laguna Huaypo
30,Paraguay,Español,Medio,5,Relajación,No,No,No,Sí,Sí,No,Sí,3500,Hidratación constante,Laguna Huaypo
37,Portugal,Portugués,Alto,6,Naturaleza,No,No,No,Sí,Sí,No,Sí,3600,Evitar alcohol,Laguna Huaypo
22,Venezuela,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir líquidos,Laguna Huaypo
39,China,Chino,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Usar bloqueador,Laguna Huaypo
28,Costa Rica,Español,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3500,Hidratación adecuada,Laguna Huaypo
26,Suiza,Alemán,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Descanso previo,Laguna Huaypo
35,Perú,Español,Medio,4,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Evitar alcohol,Laguna Huaypo
41,Estados Unidos,Inglés,Alto,8,Relajación,Sí,No,No,Sí,Sí,Sí,Sí,3400,Consulta médica,Laguna Huaypo
21,Chile,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir líquidos,Laguna Huaypo
46,Francia,Francés,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3300,Descanso constante,Laguna Huaypo
32,México,Español,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Usar protector solar,Laguna Huaypo
29,Perú,Español,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3600,Hidratación adecuada,Laguna Huaypo
34,Argentina,Español,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Usar bloqueador,Laguna Huaypo
23,Brasil,Portugués,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir líquidos,Laguna Huaypo
38,Canadá,Inglés,Alto,8,Relajación,Sí,No,No,Sí,Sí,Sí,Sí,3400,Consulta médica,Laguna Huaypo
27,Italia,Italiano,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3500,Hidratación constante,Laguna Huaypo
25,Colombia,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir mate de coca,Laguna Huaypo
43,Japón,Japonés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Descanso previo,Laguna Huaypo
31,Alemania,Alemán,Alto,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Evitar alcohol,Laguna Huaypo
20,Bolivia,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir líquidos,Laguna Huaypo
45,Reino Unido,Inglés,Alto,8,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3300,Consulta médica,Laguna Huaypo
28,Uruguay,Español,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3500,Hidratación adecuada,Laguna Huaypo
36,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Usar protector solar,Laguna Huaypo
24,Ecuador,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir líquidos,Laguna Huaypo
42,Corea del Sur,Coreano,Alto,9,Relajación,Sí,No,No,Sí,Sí,Sí,Sí,3400,Descanso previo,Laguna Huaypo
30,Paraguay,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Evitar alcohol,Laguna Huaypo
37,Portugal,Portugués,Alto,6,Naturaleza,No,No,No,Sí,Sí,No,Sí,3600,Hidratación constante,Laguna Huaypo
22,Venezuela,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3500,Consumir mate de coca,Laguna Huaypo
39,China,Chino,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3600,Usar bloqueador,Laguna Huaypo
29,Costa Rica,Español,Medio,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3500,Hidratación adecuada,Laguna Huaypo
25,Perú,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Barrio de San Blas
33,Estados Unidos,Inglés,Alto,7,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación ligera,Barrio de San Blas
22,Argentina,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Consumir líquidos,Barrio de San Blas
41,Canadá,Inglés,Alto,8,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Descanso previo,Barrio de San Blas
29,Brasil,Portugués,Medio,5,Gastronómico,No,No,Sí,Sí,No,No,Sí,3400,Hidratación constante,Barrio de San Blas
37,Alemania,Alemán,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Usar protector solar,Barrio de San Blas
24,Chile,Español,Económico,4,Cultural,No,No,No,Sí,No,Sí,No,3300,Consumir mate de coca,Barrio de San Blas
34,Francia,Francés,Alto,7,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Aclimatación previa,Barrio de San Blas
28,México,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Descanso moderado,Barrio de San Blas
45,Reino Unido,Inglés,Alto,10,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación recomendada,Barrio de San Blas
21,Colombia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación básica,Barrio de San Blas
39,Japón,Japonés,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Llevar snacks energéticos,Barrio de San Blas
30,España,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Barrio de San Blas
36,China,Chino,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación previa,Barrio de San Blas
25,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Consumir agua,Barrio de San Blas
42,Italia,Italiano,Alto,8,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Descansar antes del tour,Barrio de San Blas
31,Corea del Sur,Coreano,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3450,Hidratación continua,Barrio de San Blas
23,Bolivia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Descansar correctamente,Barrio de San Blas
46,Suiza,Alemán,Alto,10,Cultural,No,No,Sí,Sí,No,Sí,Sí,3500,Preparación ligera,Barrio de San Blas
27,Ecuador,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar comidas pesadas,Barrio de San Blas
35,Países Bajos,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Hidratación y descanso,Barrio de San Blas
24,Venezuela,Español,Económico,4,Aventura,No,No,Sí,Sí,No,No,Sí,3300,Consumir líquidos,Barrio de San Blas
47,Noruega,Inglés,Alto,10,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación obligatoria,Barrio de San Blas
28,Portugal,Portugués,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Barrio de San Blas
32,Israel,Hebreo,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Descanso previo,Barrio de San Blas
26,Uruguay,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación básica,Barrio de San Blas
40,Irlanda,Inglés,Alto,9,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Consumir agua frecuentemente,Barrio de San Blas
29,Sudáfrica,Inglés,Medio,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3450,Usar bloqueador solar,Barrio de San Blas
34,Filipinas,Inglés,Medio,5,Cultural,No,No,Sí,Sí,No,Sí,Sí,3400,Medicamentos básicos,Barrio de San Blas
31,Marruecos,Árabe,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Descanso moderado,Barrio de San Blas
43,Suecia,Inglés,Alto,11,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación y descanso,Barrio de San Blas
27,Indonesia,Indonesio,Medio,6,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación permanente,Barrio de San Blas
38,Dinamarca,Inglés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Preparación ligera,Barrio de San Blas
22,Paraguay,Español,Económico,3,Cultural,No,No,No,Sí,No,No,Sí,3300,Consumir agua,Barrio de San Blas
45,Austria,Alemán,Alto,10,Fotografía,Sí,No,Sí,Sí,No,Sí,Sí,3450,Consulta médica,Barrio de San Blas
30,Costa Rica,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Barrio de San Blas
25,Nueva Zelanda,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Ropa cómoda,Barrio de San Blas
37,Rusia,Ruso,Alto,9,Cultural,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación previa,Barrio de San Blas
28,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,No,No,Sí,3350,Consumir mate de coca,Barrio de San Blas
36,Finlandia,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación continua,Barrio de San Blas
23,Perú,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Descanso adecuado,Barrio de San Blas
48,Hungría,Húngaro,Alto,11,Cultural,Sí,No,No,Sí,No,Sí,Sí,3450,Control médico,Barrio de San Blas
31,Tailandia,Tailandés,Medio,6,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación y descanso,Barrio de San Blas
35,Estados Unidos,Inglés,Alto,10,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Preparación ligera,Barrio de San Blas
24,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Consumir líquidos,Barrio de San Blas
41,Canadá,Inglés,Alto,9,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación previa,Barrio de San Blas
27,España,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Barrio de San Blas
42,Brasil,Portugués,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Ropa adecuada,Barrio de San Blas
29,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Llevar medicamentos,Barrio de San Blas
38,India,Inglés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Usar ropa ligera,Barrio de San Blas
22,Bolivia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación adecuada,Barrio de San Blas
44,Bélgica,Francés,Alto,8,Cultural,No,No,No,Sí,No,Sí,Sí,3450,Control médico,Barrio de San Blas
26,Perú,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Plaza de Armas del Cusco
31,Argentina,Español,Alto,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Plaza de Armas del Cusco
22,Chile,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Plaza de Armas del Cusco
45,Estados Unidos,Inglés,Alto,8,Cultural,Sí,No,No,Sí,No,Sí,Sí,3300,Descanso previo,Plaza de Armas del Cusco
29,Brasil,Portugués,Medio,5,Gastronómico,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Plaza de Armas del Cusco
37,Canadá,Inglés,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Plaza de Armas del Cusco
25,México,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Plaza de Armas del Cusco
33,Francia,Francés,Alto,6,Relajación,No,No,Sí,Sí,No,Sí,Sí,3300,Hidratación adecuada,Plaza de Armas del Cusco
21,Colombia,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir mate de coca,Plaza de Armas del Cusco
48,Japón,Japonés,Alto,9,Relajación,Sí,Sí,No,Sí,No,Sí,Sí,3200,Consulta médica,Plaza de Armas del Cusco
24,Bolivia,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Plaza de Armas del Cusco
39,Italia,Italiano,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Plaza de Armas del Cusco
35,Alemania,Alemán,Alto,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Plaza de Armas del Cusco
20,Perú,Español,Económico,2,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Plaza de Armas del Cusco
43,Reino Unido,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Descanso previo,Plaza de Armas del Cusco
27,Uruguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Plaza de Armas del Cusco
36,Australia,Inglés,Alto,7,Relajación,No,No,No,Sí,No,Sí,Sí,3300,Hidratación adecuada,Plaza de Armas del Cusco
23,Ecuador,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Plaza de Armas del Cusco
44,Corea del Sur,Coreano,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Plaza de Armas del Cusco
30,Paraguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Plaza de Armas del Cusco
38,Portugal,Portugués,Alto,6,Relajación,No,No,No,Sí,No,Sí,Sí,3300,Evitar alcohol,Plaza de Armas del Cusco
22,Venezuela,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Plaza de Armas del Cusco
40,China,Chino,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Plaza de Armas del Cusco
28,Costa Rica,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Plaza de Armas del Cusco
27,Suiza,Alemán,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Descanso previo,Plaza de Armas del Cusco
34,Perú,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Plaza de Armas del Cusco
42,Estados Unidos,Inglés,Alto,8,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Consulta médica,Plaza de Armas del Cusco
21,Chile,Español,Económico,2,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Plaza de Armas del Cusco
46,Francia,Francés,Alto,9,Relajación,Sí,Sí,No,Sí,No,Sí,Sí,3200,Descanso constante,Plaza de Armas del Cusco
32,México,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Plaza de Armas del Cusco
29,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Plaza de Armas del Cusco
35,Argentina,Español,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Plaza de Armas del Cusco
24,Brasil,Portugués,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Plaza de Armas del Cusco
39,Canadá,Inglés,Alto,8,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Consulta médica,Plaza de Armas del Cusco
28,Italia,Italiano,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Plaza de Armas del Cusco
26,Colombia,Español,Económico,4,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir mate de coca,Plaza de Armas del Cusco
44,Japón,Japonés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Descanso previo,Plaza de Armas del Cusco
31,Alemania,Alemán,Alto,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Plaza de Armas del Cusco
20,Bolivia,Español,Económico,2,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Plaza de Armas del Cusco
45,Reino Unido,Inglés,Alto,8,Relajación,Sí,Sí,No,Sí,No,Sí,Sí,3200,Consulta médica,Plaza de Armas del Cusco
29,Uruguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Plaza de Armas del Cusco
37,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Plaza de Armas del Cusco
23,Ecuador,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Plaza de Armas del Cusco
41,Corea del Sur,Coreano,Alto,9,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Descanso previo,Plaza de Armas del Cusco
30,Paraguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Plaza de Armas del Cusco
38,Portugal,Portugués,Alto,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Plaza de Armas del Cusco
22,Venezuela,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Plaza de Armas del Cusco
40,China,Chino,Alto,8,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Consulta médica,Plaza de Armas del Cusco
28,Costa Rica,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Plaza de Armas del Cusco
26,Perú,Español,Medio,4,Gastronómico,No,No,No,Sí,No,No,Sí,3400,Hidratación adecuada,Mercado de San Pedro
